Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Revenue,OrderMonth
543989,23233,WRAP POPPIES  DESIGN,100,15-02-11 9:52,0.42,12415,Australia,42,2011-02-01
550712,20724,RED RETROSPOT CHARLOTTE BAG,10,20-04-11 11:06,0.85,15159,United Kingdom,8.5,2011-04-01
573406,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,30-10-11 15:57,2.95,14112,United Kingdom,17.7,2011-10-01
551524,22346,PARTY PIZZA DISH GREEN POLKADOT,6,01-05-11 12:35,0.85,16401,United Kingdom,5.1,2011-05-01
580884,85135C,RED DRAGONFLY HELICOPTER,1,06-12-11 12:21,7.95,15907,United Kingdom,7.95,2011-12-01
577811,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,22-11-11 8:54,0.65,16311,United Kingdom,7.8,2011-11-01
565236,71459,HANGING JAM JAR T-LIGHT HOLDERS,24,02-09-11 9:45,0.85,14276,United Kingdom,20.4,2011-09-01
540546,22491,PACK OF 12 COLOURED PENCILS,12,09-01-11 15:56,0.85,12766,Portugal,10.2,2011-01-01
543592,84050,PINK HEART SHAPE EGG FRYING PAN,11,10-02-11 11:57,1.65,17243,United Kingdom,18.15,2011-02-01
547358,22933,BAKING MOULD EASTER EGG MILK CHOC,2,22-03-11 12:25,2.95,15998,United Kingdom,5.9,2011-03-01
563448,21055,TOOL BOX SOFT TOY ,1,16-08-11 14:28,8.95,15220,United Kingdom,8.95,2011-08-01
573175,23078,ICE CREAM PEN LIP GLOSS ,24,28-10-11 10:27,1.25,15096,United Kingdom,30,2011-10-01
570237,23014,GLASS APOTHECARY BOTTLE ELIXIR,2,09-10-11 14:48,3.95,13212,United Kingdom,7.9,2011-10-01
538077,16237,SLEEPING CAT ERASERS,8,09-12-10 14:19,0.21,14667,United Kingdom,1.68,2010-12-01
547971,22383,LUNCH BAG SUKI DESIGN ,3,28-03-11 16:37,1.65,17917,United Kingdom,4.95,2011-03-01
541265,22662,LUNCH BAG DOLLY GIRL DESIGN,2,16-01-11 16:23,1.65,17609,United Kingdom,3.3,2011-01-01
549825,22630,DOLLY GIRL LUNCH BOX,12,12-04-11 12:47,1.95,12463,Belgium,23.4,2011-04-01
557276,21829,DINOSAUR KEYRINGS ASSORTED,36,19-06-11 12:05,0.21,16931,United Kingdom,7.56,2011-06-01
549771,22423,REGENCY CAKESTAND 3 TIER,2,12-04-11 11:43,12.75,14669,United Kingdom,25.5,2011-04-01
563567,23035,DRAWER KNOB CERAMIC IVORY,6,17-08-11 14:44,1.45,13004,United Kingdom,8.7,2011-08-01
562670,84817,DANISH ROSE DECORATIVE PLATE,6,08-08-11 13:42,2.1,14911,EIRE,12.6,2011-08-01
580469,22079,RIBBON REEL HEARTS DESIGN ,2,04-12-11 12:32,1.65,14583,United Kingdom,3.3,2011-12-01
544479,21975,PACK OF 60 DINOSAUR CAKE CASES,120,21-02-11 10:28,0.42,14646,Netherlands,50.4,2011-02-01
581172,21733,RED HANGING HEART T-LIGHT HOLDER,12,07-12-11 15:07,2.95,16525,United Kingdom,35.4,2011-12-01
564049,22616,PACK OF 12 LONDON TISSUES ,1,22-08-11 13:30,0.29,17585,United Kingdom,0.29,2011-08-01
550332,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,17-04-11 13:53,1.25,13474,United Kingdom,1.25,2011-04-01
574477,23323,WHITE WICKER STAR ,1,04-11-11 12:21,2.1,15453,United Kingdom,2.1,2011-11-01
573353,22768,FAMILY PHOTO FRAME CORNICE,1,30-10-11 12:39,9.95,16115,United Kingdom,9.95,2011-10-01
545290,22386,JUMBO BAG PINK POLKADOT,10,01-03-11 12:01,1.95,14688,United Kingdom,19.5,2011-03-01
567653,22961,JAM MAKING SET PRINTED,12,21-09-11 14:35,1.45,12550,Spain,17.4,2011-09-01
546875,21754,HOME BUILDING BLOCK WORD,6,17-03-11 16:38,5.95,12514,Italy,35.7,2011-03-01
536787,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,02-12-10 15:24,3.39,17850,United Kingdom,20.34,2010-12-01
546778,85152,HAND OVER THE CHOCOLATE   SIGN ,12,16-03-11 16:38,2.1,14572,United Kingdom,25.2,2011-03-01
558330,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,28-06-11 12:16,0.42,12748,United Kingdom,3.36,2011-06-01
564473,23209,LUNCH BAG VINTAGE DOILY ,20,25-08-11 12:33,1.65,16722,United Kingdom,33,2011-08-01
559896,22745,POPPY'S PLAYHOUSE BEDROOM ,2,13-07-11 12:15,2.1,15530,United Kingdom,4.2,2011-07-01
573829,22470,HEART OF WICKER LARGE,6,01-11-11 11:35,2.95,16830,United Kingdom,17.7,2011-11-01
549548,85230B,CINNAMON SCENTED VOTIVE CANDLE,12,10-04-11 11:35,0.29,13548,United Kingdom,3.48,2011-04-01
549101,84978,HANGING HEART JAR T-LIGHT HOLDER,10,06-04-11 11:34,1.25,14606,United Kingdom,12.5,2011-04-01
554699,POST,POSTAGE,3,26-05-11 9:17,18,12613,Germany,54,2011-05-01
547504,21243,PINK  POLKADOT PLATE ,8,23-03-11 13:33,1.69,12683,France,13.52,2011-03-01
545149,22176,BLUE OWL SOFT TOY,6,28-02-11 12:19,2.95,15062,United Kingdom,17.7,2011-02-01
545188,22631,CIRCUS PARADE LUNCH BOX ,1,28-02-11 15:19,1.95,14056,United Kingdom,1.95,2011-02-01
570855,23213,STAR WREATH DECORATION WITH BELL,12,12-10-11 14:56,1.25,17314,United Kingdom,15,2011-10-01
557962,22682,FRENCH BLUE METAL DOOR SIGN 7,10,24-06-11 9:22,1.25,13709,United Kingdom,12.5,2011-06-01
580914,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,2,06-12-11 13:42,1.25,14871,United Kingdom,2.5,2011-12-01
537208,22475,SKULL DESIGN TV DINNER TRAY,2,05-12-10 15:12,4.95,15889,United Kingdom,9.9,2010-12-01
580880,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,06-12-11 12:19,1.25,14121,United Kingdom,15,2011-12-01
551286,47566,PARTY BUNTING,12,27-04-11 14:16,4.95,13767,United Kingdom,59.4,2011-04-01
553848,22431,WATERING CAN BLUE ELEPHANT,6,19-05-11 12:50,1.95,17364,United Kingdom,11.7,2011-05-01
547871,22521,CHILDS GARDEN TROWEL PINK,2,27-03-11 14:28,0.85,16931,United Kingdom,1.7,2011-03-01
569790,23158,SET OF 5 LUCKY CAT MAGNETS ,1,06-10-11 11:42,2.08,15910,United Kingdom,2.08,2011-10-01
568711,23227,FILIGREE HEART BUTTERFLY WHITE ,24,28-09-11 15:48,1.25,14947,United Kingdom,30,2011-09-01
566189,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,09-09-11 13:19,3.75,17800,United Kingdom,7.5,2011-09-01
541292,22196,SMALL HEART MEASURING SPOONS,12,17-01-11 13:30,0.85,15596,United Kingdom,10.2,2011-01-01
563184,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12-08-11 14:50,2.95,17516,United Kingdom,11.8,2011-08-01
559704,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,12-07-11 9:54,0.79,12669,France,18.96,2011-07-01
544071,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,15-02-11 14:30,2.95,16317,United Kingdom,17.7,2011-02-01
553192,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,15-05-11 13:27,0.85,15333,United Kingdom,10.2,2011-05-01
569825,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,06-10-11 12:23,3.25,15805,United Kingdom,19.5,2011-10-01
558432,20717,STRAWBERRY SHOPPER BAG,10,29-06-11 12:16,1.25,17730,United Kingdom,12.5,2011-06-01
547800,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,25-03-11 12:55,8.5,14504,United Kingdom,17,2011-03-01
546542,20751,FUNKY WASHING UP GLOVES ASSORTED,1,14-03-11 15:13,2.1,13263,United Kingdom,2.1,2011-03-01
580094,23202,JUMBO BAG VINTAGE LEAF,1,01-12-11 14:50,2.08,15904,United Kingdom,2.08,2011-12-01
547194,22551,PLASTERS IN TIN SPACEBOY,2,21-03-11 12:42,1.65,12637,France,3.3,2011-03-01
540700,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,11-01-11 9:47,3.75,12393,Australia,22.5,2011-01-01
580632,23237,SET OF 4 KNICK KNACK TINS LEAF,2,05-12-11 12:16,4.15,16360,United Kingdom,8.3,2011-12-01
537762,22442,GROW YOUR OWN FLOWERS SET OF 3,2,08-12-10 12:01,7.95,16558,United Kingdom,15.9,2010-12-01
545188,21791,VINTAGE HEADS AND TAILS CARD GAME ,4,28-02-11 15:19,1.25,14056,United Kingdom,5,2011-02-01
553141,22178,VICTORIAN GLASS HANGING T-LIGHT,4,13-05-11 13:01,1.25,15907,United Kingdom,5,2011-05-01
550673,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,20-04-11 10:28,4.25,12971,United Kingdom,8.5,2011-04-01
570646,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,11-10-11 12:49,0.83,12824,United Kingdom,13.28,2011-10-01
560278,22731,3D CHRISTMAS STAMPS STICKERS ,3,17-07-11 15:45,1.25,13610,United Kingdom,3.75,2011-07-01
557626,22197,POPCORN HOLDER,12,21-06-11 14:29,0.85,14175,United Kingdom,10.2,2011-06-01
580066,22423,REGENCY CAKESTAND 3 TIER,3,01-12-11 13:33,12.75,14309,United Kingdom,38.25,2011-12-01
580637,22151,PLACE SETTING WHITE HEART,10,05-12-11 12:40,0.42,15033,United Kingdom,4.2,2011-12-01
558888,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,04-07-11 15:29,2.95,14056,United Kingdom,5.9,2011-07-01
562711,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,08-08-11 14:53,2.08,16788,United Kingdom,2.08,2011-08-01
560996,47559B,TEA TIME OVEN GLOVE,3,22-07-11 13:53,1.25,17625,United Kingdom,3.75,2011-07-01
557772,85099B,JUMBO BAG RED RETROSPOT,20,22-06-11 14:47,2.08,16458,United Kingdom,41.6,2011-06-01
547906,21164,HOME SWEET HOME METAL SIGN ,2,28-03-11 12:13,2.95,14410,United Kingdom,5.9,2011-03-01
581476,22670,FRENCH WC SIGN BLUE METAL,24,09-12-11 8:48,1.25,12433,Norway,30,2011-12-01
538800,22470,HEART OF WICKER LARGE,6,14-12-10 11:51,2.95,16458,United Kingdom,17.7,2010-12-01
544574,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,21-02-11 13:51,0.42,12365,Cyprus,5.04,2011-02-01
550163,22960,JAM MAKING SET WITH JARS,6,14-04-11 16:26,4.25,14154,United Kingdom,25.5,2011-04-01
580654,84879,ASSORTED COLOUR BIRD ORNAMENT,1,05-12-11 13:37,1.69,15854,United Kingdom,1.69,2011-12-01
573876,23566,EGG CUP MILKMAID HEIDI,1,01-11-11 12:48,1.25,16360,United Kingdom,1.25,2011-11-01
556446,22502,PICNIC BASKET WICKER 60 PIECES,1,10-06-11 15:33,649.5,15098,United Kingdom,649.5,2011-06-01
563074,11001,ASSTD DESIGN RACING CAR PEN,80,11-08-11 15:58,1.27,12931,United Kingdom,101.6,2011-08-01
574363,82484,WOOD BLACK BOARD ANT WHITE FINISH,120,04-11-11 10:57,4.8,18102,United Kingdom,576,2011-11-01
559459,22571,ROCKING HORSE RED CHRISTMAS ,6,08-07-11 12:53,0.85,15311,United Kingdom,5.1,2011-07-01
548188,21770,OPEN CLOSED METAL SIGN,1,29-03-11 15:12,4.95,13263,United Kingdom,4.95,2011-03-01
579946,22097,SWALLOW SQUARE TISSUE BOX,2,01-12-11 10:44,0.39,15993,United Kingdom,0.78,2011-12-01
571441,22891,TEA FOR ONE POLKADOT,1,17-10-11 13:31,8.29,14096,United Kingdom,8.29,2011-10-01
541292,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,17-01-11 13:30,4.95,15596,United Kingdom,19.8,2011-01-01
547910,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,4,28-03-11 12:23,1.25,14159,United Kingdom,5,2011-03-01
570016,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,07-10-11 10:06,7.95,14911,EIRE,31.8,2011-10-01
563924,22872,NUMBER TILE COTTAGE GARDEN 4,1,21-08-11 14:32,1.95,15984,United Kingdom,1.95,2011-08-01
570215,22193,RED DINER WALL CLOCK,1,09-10-11 11:53,8.5,16066,United Kingdom,8.5,2011-10-01
571291,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,16-10-11 15:44,3.75,13610,United Kingdom,7.5,2011-10-01
544035,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,4,15-02-11 11:30,4.15,13893,United Kingdom,16.6,2011-02-01
578853,23084,RABBIT NIGHT LIGHT,6,27-11-11 11:15,2.08,17864,United Kingdom,12.48,2011-11-01
556784,23321,SMALL WHITE HEART OF WICKER,4,14-06-11 13:15,1.69,14461,United Kingdom,6.76,2011-06-01
547895,22475,SKULL DESIGN TV DINNER TRAY,3,28-03-11 10:52,4.95,18118,United Kingdom,14.85,2011-03-01
537365,21930,JUMBO STORAGE BAG SKULLS,10,06-12-10 12:38,1.95,15078,United Kingdom,19.5,2010-12-01
540994,21680,WOODLAND  STICKERS,12,13-01-11 9:29,0.85,13089,United Kingdom,10.2,2011-01-01
540469,48111,DOORMAT 3 SMILEY CATS,1,07-01-11 14:04,7.95,12484,Spain,7.95,2011-01-01
543619,22434,BALLOON PUMP WITH 10 BALLOONS,8,10-02-11 14:51,1.95,16842,United Kingdom,15.6,2011-02-01
556784,21913,VINTAGE SEASIDE JIGSAW PUZZLES,2,14-06-11 13:15,3.75,14461,United Kingdom,7.5,2011-06-01
544341,22501,PICNIC BASKET WICKER LARGE,2,18-02-11 9:43,9.95,13012,United Kingdom,19.9,2011-02-01
553488,16238,PARTY TIME PENCIL ERASERS,3,17-05-11 12:40,0.21,18043,United Kingdom,0.63,2011-05-01
540501,22259,FELT FARM ANIMAL HEN,48,09-01-11 10:43,0.42,13162,United Kingdom,20.16,2011-01-01
552696,15036,ASSORTED COLOURS SILK FAN,24,10-05-11 15:48,0.83,13592,United Kingdom,19.92,2011-05-01
580727,21976,PACK OF 60 MUSHROOM CAKE CASES,1,05-12-11 17:17,1.25,14096,United Kingdom,1.25,2011-12-01
570591,20719,WOODLAND CHARLOTTE BAG,10,11-10-11 11:35,0.85,17071,United Kingdom,8.5,2011-10-01
570108,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,07-10-11 12:25,1.65,13004,United Kingdom,19.8,2011-10-01
556484,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,4,12-06-11 13:17,2.1,16938,United Kingdom,8.4,2011-06-01
550462,21931,JUMBO STORAGE BAG SUKI,10,18-04-11 13:22,2.08,16458,United Kingdom,20.8,2011-04-01
559123,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1,06-07-11 12:26,1.25,17341,United Kingdom,1.25,2011-07-01
561334,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,26-07-11 14:27,1.25,15440,United Kingdom,2.5,2011-07-01
559552,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,10-07-11 16:29,1.65,16014,United Kingdom,1.65,2011-07-01
540906,22560,TRADITIONAL MODELLING CLAY,48,12-01-11 11:51,1.06,16701,United Kingdom,50.88,2011-01-01
541270,21906,PHARMACIE FIRST AID TIN,1,17-01-11 11:09,6.75,14976,United Kingdom,6.75,2011-01-01
540023,84406B,CREAM CUPID HEARTS COAT HANGER,2,04-01-11 12:58,3.25,15039,United Kingdom,6.5,2011-01-01
544473,22425,ENAMEL COLANDER CREAM,3,21-02-11 9:45,4.95,14229,United Kingdom,14.85,2011-02-01
547578,21874,GIN AND TONIC MUG,12,24-03-11 10:38,1.25,13089,United Kingdom,15,2011-03-01
545690,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,1,06-03-11 12:46,2.55,13263,United Kingdom,2.55,2011-03-01
540798,21027,NINJA RABBIT PINK,3,11-01-11 12:11,1.25,17365,United Kingdom,3.75,2011-01-01
551415,22849,BREAD BIN DINER STYLE MINT,2,28-04-11 13:36,16.95,15622,United Kingdom,33.9,2011-04-01
551426,16156S,WRAP PINK FAIRY CAKES ,25,28-04-11 14:39,0.42,14022,United Kingdom,10.5,2011-04-01
567615,22705,WRAP GREEN PEARS ,25,21-09-11 12:14,0.42,13316,United Kingdom,10.5,2011-09-01
538664,20801,LARGE PINK GLASS SUNDAE DISH,16,13-12-10 15:46,0.75,14733,United Kingdom,12,2010-12-01
572859,21993,FLORAL FOLK STATIONERY SET,2,26-10-11 12:39,1.25,16418,United Kingdom,2.5,2011-10-01
551855,22663,JUMBO BAG DOLLY GIRL DESIGN,6,04-05-11 15:08,2.08,12836,United Kingdom,12.48,2011-05-01
568203,21463,MIRRORED DISCO BALL ,32,25-09-11 15:15,4.95,13435,United Kingdom,158.4,2011-09-01
545558,21164,HOME SWEET HOME METAL SIGN ,36,03-03-11 15:31,2.95,17873,United Kingdom,106.2,2011-03-01
576255,23109,PACK OF SIX LED TEA LIGHTS,1,14-11-11 14:09,2.89,15993,United Kingdom,2.89,2011-11-01
568231,22433,WATERING CAN GREEN DINOSAUR,4,26-09-11 11:19,1.95,14808,United Kingdom,7.8,2011-09-01
557309,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,19-06-11 15:15,1.25,16493,United Kingdom,15,2011-06-01
536464,90200A,PURPLE SWEETHEART BRACELET,1,01-12-10 12:23,4.25,17968,United Kingdom,4.25,2010-12-01
572306,23406,HOME SWEET HOME KEY HOLDER,1,23-10-11 15:11,6.25,17841,United Kingdom,6.25,2011-10-01
570693,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,11-10-11 16:50,2.95,16161,United Kingdom,5.9,2011-10-01
544823,22605,WOODEN CROQUET GARDEN SET,4,24-02-11 9:28,12.75,14004,United Kingdom,51,2011-02-01
549424,22386,JUMBO BAG PINK POLKADOT,10,08-04-11 11:50,1.95,15367,United Kingdom,19.5,2011-04-01
548792,22197,SMALL POPCORN HOLDER,12,04-04-11 12:42,0.85,14711,United Kingdom,10.2,2011-04-01
537265,79000,MOROCCAN TEA GLASS,12,06-12-10 11:26,0.85,15919,United Kingdom,10.2,2010-12-01
580914,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,06-12-11 13:42,2.95,14871,United Kingdom,5.9,2011-12-01
572285,35970,ZINC FOLKART SLEIGH BELLS,3,23-10-11 12:16,1.69,14698,United Kingdom,5.07,2011-10-01
571653,15039,SANDALWOOD FAN,50,18-10-11 12:17,0.53,14298,United Kingdom,26.5,2011-10-01
564722,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,28-08-11 12:06,8.95,16456,United Kingdom,17.9,2011-08-01
580021,22840,ROUND CAKE TIN VINTAGE RED,2,01-12-11 11:43,7.95,14047,United Kingdom,15.9,2011-12-01
540855,70006,LOVE HEART POCKET WARMER,30,12-01-11 10:14,0.42,16353,United Kingdom,12.6,2011-01-01
568875,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,29-09-11 12:23,2.08,14527,United Kingdom,8.32,2011-09-01
545054,16156L,"WRAP, CAROUSEL",25,27-02-11 12:41,0.42,14472,United Kingdom,10.5,2011-02-01
537626,22729,ALARM CLOCK BAKELIKE ORANGE,4,07-12-10 14:57,3.75,12347,Iceland,15,2010-12-01
560841,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,24,21-07-11 12:25,1.45,14298,United Kingdom,34.8,2011-07-01
549579,21175,GIN + TONIC DIET METAL SIGN,12,11-04-11 9:18,2.55,15780,United Kingdom,30.6,2011-04-01
581133,20931,BLUE POT PLANT CANDLE ,12,07-12-11 12:55,1.25,14904,United Kingdom,15,2011-12-01
556509,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,13-06-11 10:33,2.25,12708,Germany,13.5,2011-06-01
577057,82583,HOT BATHS METAL SIGN,1,17-11-11 14:26,2.1,12748,United Kingdom,2.1,2011-11-01
544839,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,24-02-11 10:50,1.95,14841,United Kingdom,19.5,2011-02-01
551994,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,05-05-11 15:42,3.29,12868,United Kingdom,13.16,2011-05-01
554008,22383,LUNCH BAG SUKI DESIGN ,10,20-05-11 12:31,1.65,17455,United Kingdom,16.5,2011-05-01
579196,23144,ZINC T-LIGHT HOLDER STARS SMALL,10,28-11-11 15:54,1.63,14096,United Kingdom,16.3,2011-11-01
548621,M,Manual,3,01-04-11 11:54,0.65,16960,United Kingdom,1.95,2011-04-01
556927,21171,BATHROOM METAL SIGN ,96,15-06-11 14:47,1.25,14156,EIRE,120,2011-06-01
545906,22191,IVORY DINER WALL CLOCK,2,08-03-11 9:23,8.5,15764,United Kingdom,17,2011-03-01
559068,22178,VICTORIAN GLASS HANGING T-LIGHT,2,06-07-11 10:41,1.25,17841,United Kingdom,2.5,2011-07-01
540157,20675,BLUE POLKADOT BOWL,1,05-01-11 11:41,1.25,15311,United Kingdom,1.25,2011-01-01
543642,85206A,CREAM FELT EASTER EGG BASKET,3,10-02-11 17:40,1.65,16161,United Kingdom,4.95,2011-02-01
575680,21494,ROTATING LEAVES T-LIGHT HOLDER,12,10-11-11 15:23,1.25,13148,United Kingdom,15,2011-11-01
576406,16156S,WRAP PINK FAIRY CAKES ,25,15-11-11 11:17,0.42,13692,United Kingdom,10.5,2011-11-01
545590,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,04-03-11 10:24,0.29,15220,United Kingdom,13.92,2011-03-01
550819,22921,HERB MARKER CHIVES ,2,20-04-11 17:37,0.65,17530,United Kingdom,1.3,2011-04-01
579541,23329,DECORATIVE WICKER HEART LARGE,2,30-11-11 10:12,1.65,14653,United Kingdom,3.3,2011-11-01
567474,23407,SET OF 2 TRAYS HOME SWEET HOME,2,20-09-11 12:53,9.95,13448,United Kingdom,19.9,2011-09-01
537193,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,05-12-10 13:49,0.85,15023,United Kingdom,20.4,2010-12-01
544894,21907,I'M ON HOLIDAY METAL SIGN,12,24-02-11 12:09,2.1,15805,United Kingdom,25.2,2011-02-01
578041,21916,SET 12 RETRO WHITE CHALK STICKS,5,22-11-11 14:23,0.42,17338,United Kingdom,2.1,2011-11-01
546415,16012,FOOD/DRINK SPONGE STICKERS,48,13-03-11 10:27,0.21,17975,United Kingdom,10.08,2011-03-01
562455,16161P,WRAP ENGLISH ROSE ,25,05-08-11 10:32,0.42,18097,United Kingdom,10.5,2011-08-01
542192,22024,RAINY LADIES BIRTHDAY CARD,12,26-01-11 11:27,0.42,14049,United Kingdom,5.04,2011-01-01
554981,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,2,29-05-11 12:06,3.75,17613,United Kingdom,7.5,2011-05-01
580997,23571,TRADITIONAL NAUGHTS & CROSSES,6,06-12-11 17:23,1.65,15023,United Kingdom,9.9,2011-12-01
540245,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,05-01-11 15:42,0.85,13082,United Kingdom,10.2,2011-01-01
550106,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,14-04-11 12:31,1.65,13772,United Kingdom,3.3,2011-04-01
547507,20974,12 PENCILS SMALL TUBE SKULL,24,23-03-11 13:39,0.65,16859,United Kingdom,15.6,2011-03-01
577057,23433,HANGING QUILTED PATCHWORK APPLES,1,17-11-11 14:26,0.83,12748,United Kingdom,0.83,2011-11-01
580358,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,02-12-11 16:07,2.1,17238,United Kingdom,8.4,2011-12-01
537623,21172,PARTY METAL SIGN ,6,07-12-10 14:31,1.45,15858,United Kingdom,8.7,2010-12-01
541289,21724,PANDA AND BUNNIES STICKER SHEET,2,17-01-11 13:23,0.85,14606,United Kingdom,1.7,2011-01-01
542434,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,28-01-11 10:47,2.95,16755,United Kingdom,35.4,2011-01-01
554030,22502,PICNIC BASKET WICKER SMALL,4,20-05-11 13:56,5.95,16497,United Kingdom,23.8,2011-05-01
571511,85099B,JUMBO BAG RED RETROSPOT,10,17-10-11 16:04,2.08,15598,United Kingdom,20.8,2011-10-01
564507,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,25-08-11 14:34,0.42,15513,United Kingdom,10.08,2011-08-01
566408,20773,BLUE PAISLEY NOTEBOOK,2,12-09-11 13:43,1.65,16984,United Kingdom,3.3,2011-09-01
577057,21591,COSY HOUR CIGAR BOX MATCHES ,1,17-11-11 14:26,1.25,12748,United Kingdom,1.25,2011-11-01
544796,22457,NATURAL SLATE HEART CHALKBOARD ,3,23-02-11 13:37,2.95,16208,United Kingdom,8.85,2011-02-01
565643,22595,GINGHAM HEART DECORATION,48,05-09-11 15:56,0.85,13468,United Kingdom,40.8,2011-09-01
571404,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,17-10-11 12:04,0.29,17520,United Kingdom,6.96,2011-10-01
542111,85099F,JUMBO BAG STRAWBERRY,10,25-01-11 13:55,1.95,14341,United Kingdom,19.5,2011-01-01
536488,21894,POTTING SHED SEED ENVELOPES,3,01-12-10 12:31,1.25,17897,United Kingdom,3.75,2010-12-01
573276,23372,SET 36 COLOUR PENCILS DOLLY GIRL,32,28-10-11 13:14,1.25,13985,United Kingdom,40,2011-10-01
580611,22197,POPCORN HOLDER,2,05-12-11 11:49,0.85,12748,United Kingdom,1.7,2011-12-01
574660,22650,CERAMIC PIRATE CHEST MONEY BANK,1,06-11-11 11:55,1.45,15407,United Kingdom,1.45,2011-11-01
549234,23126,FELTCRAFT GIRL AMELIE KIT,1,07-04-11 11:12,4.95,16515,United Kingdom,4.95,2011-04-01
546091,22193,RED DINER WALL CLOCK,2,09-03-11 11:53,8.5,14936,Channel Islands,17,2011-03-01
537224,21807,WHITE CHRISTMAS STAR DECORATION,4,05-12-10 16:24,0.42,13174,United Kingdom,1.68,2010-12-01
553386,22728,ALARM CLOCK BAKELIKE PINK,8,16-05-11 16:22,3.75,13381,United Kingdom,30,2011-05-01
549294,21868,POTTING SHED TEA MUG,1,07-04-11 19:27,1.25,13230,United Kingdom,1.25,2011-04-01
547809,20755,BLUE PAISLEY POCKET BOOK,1,25-03-11 13:54,0.85,12748,United Kingdom,0.85,2011-03-01
547832,21495,SKULLS AND CROSSBONES WRAP,25,25-03-11 16:25,0.42,17511,United Kingdom,10.5,2011-03-01
566163,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,09-09-11 11:48,0.85,12637,France,8.5,2011-09-01
564532,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,25-08-11 15:04,11.95,14055,United Kingdom,23.9,2011-08-01
572913,21793,CLASSIC FRENCH STYLE BASKET BROWN,5,26-10-11 16:21,3.95,15993,United Kingdom,19.75,2011-10-01
581310,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,08-12-11 11:43,1.65,16442,United Kingdom,4.95,2011-12-01
580958,23570,TRADITIONAL PICK UP STICKS GAME ,1,06-12-11 14:30,1.25,17266,United Kingdom,1.25,2011-12-01
550834,23231,WRAP DOILEY DESIGN,25,21-04-11 10:51,0.42,14730,United Kingdom,10.5,2011-04-01
558754,20726,LUNCH BAG WOODLAND,4,03-07-11 12:10,1.65,15518,United Kingdom,6.6,2011-07-01
569097,22551,PLASTERS IN TIN SPACEBOY,36,30-09-11 12:06,1.65,12731,France,59.4,2011-09-01
541206,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,144,14-01-11 12:24,2.55,14646,Netherlands,367.2,2011-01-01
