Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
568868,23236,STORAGE TIN VINTAGE DOILY ,6,2011-09-29 12:00:00,2.89,12957.0,United Kingdom
551385,22480,RED TEA TOWEL CLASSIC DESIGN,6,2011-04-28 11:38:00,1.25,16814.0,United Kingdom
579412,23552,BICYCLE PUNCTURE REPAIR KIT ,6,2011-11-29 12:47:00,2.08,14125.0,United Kingdom
577033,23331,DECORATIVE WICKER HEART SMALL,13,2011-11-17 13:16:00,0.63,17797.0,United Kingdom
546769,22266,EASTER DECORATION HANGING BUNNY,24,2011-03-16 14:57:00,0.65,17504.0,United Kingdom
550885,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-04-21 11:59:00,3.75,16185.0,United Kingdom
539836,22900, SET 2 TEA TOWELS I LOVE LONDON ,7,2010-12-22 13:46:00,2.95,17894.0,United Kingdom
579980,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-12-01 11:16:00,4.25,13263.0,United Kingdom
581141,22744,MAKE YOUR OWN MONSOON CARD KIT,12,2011-12-07 13:35:00,0.79,14132.0,United Kingdom
555523,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-05 11:36:00,0.85,12468.0,Germany
537244,84375,SET OF 20 KIDS COOKIE CUTTERS,24,2010-12-06 10:20:00,2.1,17674.0,United Kingdom
561383,21915,RED  HARMONICA IN BOX ,12,2011-07-27 08:35:00,1.25,13730.0,United Kingdom
546028,22199,FRYING PAN RED RETROSPOT,4,2011-03-09 08:33:00,4.25,17049.0,United Kingdom
580288,22426,ENAMEL WASH BOWL CREAM,4,2011-12-02 13:29:00,3.75,17611.0,United Kingdom
550130,21626,VINTAGE UNION JACK PENNANT,1,2011-04-14 13:17:00,1.95,14390.0,United Kingdom
541430,37448,CERAMIC CAKE DESIGN SPOTTED MUG,48,2011-01-18 09:50:00,1.25,12356.0,Portugal
541293,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-01-17 13:39:00,3.75,15311.0,United Kingdom
558766,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-07-03 13:24:00,2.95,14257.0,United Kingdom
567485,23322,LARGE WHITE HEART OF WICKER,2,2011-09-20 13:52:00,2.95,15026.0,United Kingdom
537614,21930,JUMBO STORAGE BAG SKULLS,1,2010-12-07 13:29:00,1.95,16904.0,United Kingdom
553856,20718,RED RETROSPOT SHOPPER BAG,2,2011-05-19 13:28:00,1.25,16813.0,United Kingdom
560691,22728,ALARM CLOCK BAKELIKE PINK,4,2011-07-20 12:00:00,3.75,13136.0,United Kingdom
565118,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-09-01 11:33:00,0.85,15039.0,United Kingdom
580619,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2,2011-12-05 12:08:00,0.39,15053.0,United Kingdom
569126,23251,VINTAGE RED ENAMEL TRIM MUG ,36,2011-09-30 13:28:00,1.25,13347.0,United Kingdom
553657,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-05-18 11:28:00,7.95,14583.0,United Kingdom
558462,22079,RIBBON REEL HEARTS DESIGN ,5,2011-06-29 15:11:00,1.65,13982.0,United Kingdom
544087,22584,PACK OF 6 PANNETONE GIFT BOXES,2,2011-02-15 17:02:00,2.55,17530.0,United Kingdom
546399,22365,DOORMAT RESPECTABLE HOUSE,2,2011-03-11 14:58:00,7.95,14352.0,United Kingdom
547047,22776,SWEETHEART CAKESTAND 3 TIER,24,2011-03-20 11:46:00,8.5,14258.0,United Kingdom
537387,22465,HANGING METAL STAR LANTERN,12,2010-12-06 13:34:00,1.65,13468.0,United Kingdom
567211,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-09-19 11:02:00,1.25,14159.0,United Kingdom
546670,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2011-03-15 15:37:00,1.25,13451.0,United Kingdom
536408,22537,MAGIC DRAWING SLATE DINOSAUR,24,2010-12-01 11:41:00,0.42,14307.0,United Kingdom
551438,21985,PACK OF 12 HEARTS DESIGN TISSUES ,72,2011-04-28 15:23:00,0.29,13408.0,United Kingdom
541999,22629,SPACEBOY LUNCH BOX ,1,2011-01-25 10:45:00,4.13,,United Kingdom
552272,21231,SWEETHEART CERAMIC TRINKET BOX,72,2011-05-08 12:13:00,1.06,13694.0,United Kingdom
549047,21316,SMALL CHUNKY GLASS ROMAN  BOWL,3,2011-04-06 10:07:00,0.79,17783.0,United Kingdom
544919,20726,LUNCH BAG WOODLAND,10,2011-02-24 16:31:00,1.65,13725.0,United Kingdom
580092,23249,VINTAGE RED ENAMEL TRIM PLATE,7,2011-12-01 14:38:00,1.65,13969.0,United Kingdom
581476,23428,IVORY RETRO KITCHEN WALL CLOCK,2,2011-12-09 08:48:00,8.15,12433.0,Norway
547412,21094,SET/6 RED SPOTTY PAPER PLATES,24,2011-03-23 09:42:00,0.85,12399.0,Belgium
581357,84251G,"GREETING CARD, OVERCROWDED POOL.",12,2011-12-08 12:29:00,0.19,13314.0,United Kingdom
553725,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-05-18 16:51:00,0.85,17047.0,United Kingdom
560103,22635,CHILDS BREAKFAST SET DOLLY GIRL ,3,2011-07-14 18:44:00,9.95,17837.0,United Kingdom
541485,85212,MINI PAINTED GARDEN DECORATION ,72,2011-01-18 13:05:00,0.21,18118.0,United Kingdom
580304,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,5,2011-12-02 14:25:00,0.85,18055.0,United Kingdom
557464,46000M,POLYESTER FILLER PAD 45x45cm,24,2011-06-20 13:06:00,1.55,15301.0,United Kingdom
554348,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-05-24 08:49:00,165.0,13523.0,United Kingdom
559057,21774,DECORATIVE CATS BATHROOM BOTTLE,12,2011-07-06 09:46:00,1.25,13089.0,United Kingdom
550987,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-04-21 18:10:00,16.63,,United Kingdom
544444,22994,TRAVEL CARD WALLET RETROSPOT,10,2011-02-20 10:51:00,0.42,13246.0,United Kingdom
562420,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-08-04 16:38:00,3.29,,United Kingdom
572678,21422,PORCELAIN ROSE SMALL,16,2011-10-25 13:46:00,0.85,13182.0,United Kingdom
562713,22698,PINK REGENCY TEACUP AND SAUCER,24,2011-08-08 15:17:00,2.55,15189.0,United Kingdom
578115,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24,2011-11-23 09:44:00,0.39,16600.0,United Kingdom
557799,23138,SINGLE WIRE HOOK IVORY HEART,12,2011-06-23 09:53:00,1.45,14854.0,United Kingdom
537219,21900,"KEY FOB , SHED",2,2010-12-05 15:47:00,0.65,14081.0,United Kingdom
536977,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,7,2010-12-03 14:18:00,0.85,17954.0,United Kingdom
557021,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-16 12:55:00,2.08,17642.0,United Kingdom
576513,16016,LARGE CHINESE STYLE SCISSOR,20,2011-11-15 12:10:00,0.85,14715.0,United Kingdom
536409,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2010-12-01 11:45:00,7.95,17908.0,United Kingdom
576079,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-11-13 16:24:00,1.25,16877.0,United Kingdom
546528,21670,BLUE SPOT CERAMIC DRAWER KNOB,96,2011-03-14 13:04:00,1.06,15311.0,United Kingdom
575700,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-11-10 16:58:00,0.12,15111.0,United Kingdom
537618,22423,REGENCY CAKESTAND 3 TIER,80,2010-12-07 13:50:00,10.95,15061.0,United Kingdom
547872,22960,JAM MAKING SET WITH JARS,1,2011-03-27 14:34:00,4.25,16777.0,United Kingdom
566591,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-09-13 14:53:00,0.79,16036.0,United Kingdom
541286,21411,GINGHAM HEART  DOORSTOP RED,3,2011-01-17 13:08:00,4.25,13982.0,United Kingdom
543191,22309,TEA COSY RED  STRIPE,2,2011-02-04 11:54:00,2.55,13137.0,United Kingdom
553035,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-05-12 20:13:00,8.5,17337.0,United Kingdom
559921,21452,TOADSTOOL MONEY BOX,2,2011-07-13 15:42:00,2.95,13667.0,United Kingdom
577751,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-11-21 14:34:00,1.69,12904.0,United Kingdom
563720,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,2011-08-18 16:24:00,4.95,15867.0,United Kingdom
557570,23283,DOORMAT VINTAGE LEAVES DESIGN ,1,2011-06-21 10:48:00,7.95,15998.0,United Kingdom
578305,85163A,WHITE BAROQUE WALL CLOCK ,2,2011-11-23 15:44:00,10.95,14088.0,United Kingdom
568197,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-25 14:52:00,2.08,16746.0,United Kingdom
537844,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-08 15:17:00,4.95,17999.0,United Kingdom
551016,22913,RED COAT RACK PARIS FASHION,2,2011-04-26 11:09:00,4.95,17975.0,United Kingdom
541205,22167, OVAL WALL MIRROR DIAMANTE ,3,2011-01-14 12:23:00,9.95,18106.0,United Kingdom
565129,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,3,2011-09-01 12:41:00,0.65,15719.0,United Kingdom
556280,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4,2011-06-09 20:03:00,2.95,14584.0,United Kingdom
549573,82582,AREA PATROLLED METAL SIGN,5,2011-04-10 16:01:00,2.1,14504.0,United Kingdom
580054,22422,TOOTHPASTE TUBE PEN,6,2011-12-01 13:08:00,0.65,18122.0,United Kingdom
538630,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom
558058,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-06-24 15:00:00,1.69,14766.0,United Kingdom
546013,51014A,"FEATHER PEN,HOT PINK",12,2011-03-08 16:38:00,0.85,16495.0,United Kingdom
558558,20996,JAZZ HEARTS ADDRESS BOOK,2,2011-06-30 13:17:00,0.19,17841.0,United Kingdom
561797,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-29 13:37:00,2.08,13178.0,United Kingdom
543997,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2011-02-15 10:49:00,8.5,17348.0,United Kingdom
544603,22236,CAKE STAND 3 TIER MAGIC GARDEN,24,2011-02-22 09:10:00,10.95,17526.0,United Kingdom
544210,21136,PAINTED METAL PEARS ASSORTED,8,2011-02-17 11:01:00,1.69,14911.0,EIRE
548920,85178,VICTORIAN SEWING KIT,12,2011-04-05 10:19:00,1.25,13018.0,United Kingdom
573543,47504K,ENGLISH ROSE GARDEN SECATEURS,2,2011-10-31 13:05:00,0.79,17777.0,United Kingdom
572282,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-10-23 11:39:00,1.25,17634.0,United Kingdom
545544,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-03 14:56:00,1.25,14057.0,United Kingdom
556263,23199,JUMBO BAG APPLES,6,2011-06-09 18:41:00,2.08,13969.0,United Kingdom
556415,21164,HOME SWEET HOME METAL SIGN ,72,2011-06-10 12:19:00,2.55,12409.0,Switzerland
552330,22274,FELTCRAFT DOLL EMILY,6,2011-05-09 10:13:00,2.95,12948.0,United Kingdom
557466,21930,JUMBO STORAGE BAG SKULLS,10,2011-06-20 13:08:00,2.08,13815.0,Germany
560937,62018,SOMBRERO ,1,2011-07-22 10:52:00,1.95,17920.0,United Kingdom
539044,22507,MEMO BOARD RETROSPOT  DESIGN,4,2010-12-15 15:47:00,4.95,15727.0,United Kingdom
564643,23241,TREASURE TIN GYMKHANA DESIGN,2,2011-08-26 13:25:00,2.08,15356.0,United Kingdom
557057,23236,DOILEY STORAGE TIN,12,2011-06-16 14:46:00,2.89,16843.0,United Kingdom
555073,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-05-31 11:39:00,2.95,16470.0,United Kingdom
559691,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-07-11 15:52:00,0.85,13089.0,United Kingdom
562031,84880,WHITE WIRE EGG HOLDER,2,2011-08-01 17:37:00,7.5,16984.0,United Kingdom
579116,23552,BICYCLE PUNCTURE REPAIR KIT ,3,2011-11-28 11:54:00,2.08,17346.0,United Kingdom
544571,22621,TRADITIONAL KNITTING NANCY,12,2011-02-21 13:07:00,1.45,15146.0,United Kingdom
560281,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-07-17 15:59:00,2.1,17984.0,United Kingdom
544819,M,Manual,6,2011-02-23 17:15:00,5.0,12748.0,United Kingdom
540992,22492,MINI PAINT SET VINTAGE ,36,2011-01-12 16:57:00,0.65,17364.0,United Kingdom
544106,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-02-16 10:47:00,8.95,14530.0,United Kingdom
556264,79321,CHILLI LIGHTS,8,2011-06-09 18:42:00,5.75,16107.0,United Kingdom
541252,75013B,"STRING OF 8 BUTTERFLIES,PINK",3,2011-01-16 13:41:00,1.65,13064.0,United Kingdom
547063,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-03-20 13:33:00,8.5,14769.0,United Kingdom
537464,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-12-07 10:14:00,1.25,14907.0,United Kingdom
539933,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-23 11:24:00,3.75,15235.0,United Kingdom
548741,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-04-04 12:00:00,9.95,16224.0,United Kingdom
574740,37446,MINI CAKE STAND WITH HANGING CAKES,16,2011-11-06 16:07:00,1.45,12357.0,Switzerland
556084,23169,CLASSIC GLASS COOKIE JAR,6,2011-06-08 15:23:00,4.15,17491.0,United Kingdom
573020,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-10-27 12:37:00,1.65,14842.0,United Kingdom
568712,23183,MOTHER'S KITCHEN SPOON REST ,2,2011-09-28 15:50:00,3.75,17841.0,United Kingdom
575070,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2011-11-08 12:58:00,1.25,17841.0,United Kingdom
554283,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,2011-05-23 14:11:00,1.25,17686.0,United Kingdom
567718,22667,RECIPE BOX RETROSPOT ,12,2011-09-22 10:26:00,2.95,17730.0,United Kingdom
556494,85049F,BABY BOOM RIBBONS ,3,2011-06-12 14:57:00,1.25,17802.0,United Kingdom
538652,22470,HEART OF WICKER LARGE,2,2010-12-13 15:12:00,2.95,17890.0,United Kingdom
548497,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2011-03-31 13:43:00,0.85,13089.0,United Kingdom
580865,23351,ROLL WRAP 50'S CHRISTMAS,2,2011-12-06 11:58:00,1.25,17914.0,United Kingdom
542399,22841,ROUND CAKE TIN VINTAGE GREEN,3,2011-01-27 15:38:00,7.95,15549.0,United Kingdom
537374,21738,COSY SLIPPER SHOES SMALL  RED ,1,2010-12-06 12:55:00,2.95,17259.0,United Kingdom
546686,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-03-16 09:52:00,1.95,14636.0,United Kingdom
563580,22541,MINI JIGSAW LEAP FROG,1,2011-08-17 15:53:00,0.42,16706.0,United Kingdom
557627,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-06-21 14:30:00,2.55,12583.0,France
C567627,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-09-21 13:01:00,9.95,17511.0,United Kingdom
559000,84192,ASSORTED COLOUR METAL CAT ,6,2011-07-05 12:15:00,1.25,14099.0,United Kingdom
575324,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2011-11-09 13:45:00,4.25,14240.0,United Kingdom
561098,85099B,JUMBO BAG RED RETROSPOT,10,2011-07-25 10:56:00,2.08,14194.0,United Kingdom
537081,21915,RED  HARMONICA IN BOX ,36,2010-12-05 12:00:00,1.25,15332.0,Lithuania
537354,22348,TEA BAG PLATE RED RETROSPOT,1,2010-12-06 12:23:00,0.85,12748.0,United Kingdom
549977,21931,JUMBO STORAGE BAG SUKI,4,2011-04-13 14:54:00,2.08,14810.0,United Kingdom
536578,22728,ALARM CLOCK BAKELIKE PINK,4,2010-12-01 16:15:00,3.75,17690.0,United Kingdom
568167,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-09-25 12:45:00,9.95,15706.0,United Kingdom
571442,22940,FELTCRAFT CHRISTMAS FAIRY,3,2011-10-17 13:39:00,4.25,17049.0,United Kingdom
543805,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,2011-02-13 12:41:00,1.25,17050.0,United Kingdom
578063,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-11-22 15:36:00,4.25,16929.0,United Kingdom
C537860,21240,BLUE POLKADOT CUP,-8,2010-12-08 16:15:00,0.85,16252.0,United Kingdom
551056,23201,JUMBO BAG ALPHABET,2,2011-04-26 11:51:00,2.08,16442.0,United Kingdom
545462,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-03-03 08:24:00,1.25,17567.0,United Kingdom
536984,79321,CHILLI LIGHTS,24,2010-12-03 14:35:00,4.25,17841.0,United Kingdom
549713,22386,JUMBO BAG PINK POLKADOT,2,2011-04-11 14:11:00,2.08,17611.0,United Kingdom
555932,21115,ROSE CARAVAN DOORSTOP,2,2011-06-08 08:46:00,6.75,14217.0,United Kingdom
538807,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-12-14 12:06:00,1.65,17194.0,United Kingdom
563928,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-08-21 15:17:00,2.08,17059.0,United Kingdom
573385,22741,FUNKY DIVA PEN,96,2011-10-30 14:21:00,0.85,13421.0,United Kingdom
552328,22380,TOY TIDY SPACEBOY  ,10,2011-05-09 10:03:00,2.1,14188.0,United Kingdom
552721,23201,JUMBO BAG ALPHABET,10,2011-05-11 09:55:00,1.95,14691.0,United Kingdom
546028,22692,DOORMAT WELCOME TO OUR HOME,2,2011-03-09 08:33:00,7.95,17049.0,United Kingdom
546780,23007, SPACEBOY BABY GIFT SET,24,2011-03-17 07:40:00,14.95,12435.0,Denmark
540506,22495,SET OF 2 ROUND TINS CAMEMBERT ,2,2011-01-09 11:12:00,2.95,17796.0,United Kingdom
580651,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-12-05 13:32:00,1.65,16851.0,United Kingdom
562847,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-10 09:34:00,1.69,16245.0,United Kingdom
548987,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-04-05 12:50:00,0.55,14535.0,United Kingdom
565204,22610,PENS ASSORTED FUNNY FACE,36,2011-09-01 16:45:00,0.19,15829.0,United Kingdom
560036,22429,ENAMEL MEASURING JUG CREAM,8,2011-07-14 13:51:00,4.25,14911.0,EIRE
553180,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-15 11:35:00,2.95,16466.0,United Kingdom
546466,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-03-14 11:04:00,0.42,18118.0,United Kingdom
550914,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-04-21 13:29:00,1.25,17061.0,United Kingdom
566279,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,6,2011-09-11 14:09:00,0.29,14432.0,United Kingdom
545188,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2011-02-28 15:19:00,1.49,14056.0,United Kingdom
545150,21166,COOK WITH WINE METAL SIGN ,12,2011-02-28 12:27:00,2.08,14227.0,United Kingdom
539403,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2010-12-17 12:21:00,1.25,12647.0,Germany
566402,21650,ASSORTED TUTTI FRUTTI BRACELET,72,2011-09-12 13:34:00,0.19,14997.0,United Kingdom
567179,22983,CARD BILLBOARD FONT,12,2011-09-18 14:27:00,0.42,15547.0,United Kingdom
572859,23502,PLAYING CARDS VINTAGE DOILY ,1,2011-10-26 12:39:00,1.25,16418.0,United Kingdom
540794,22780,LIGHT GARLAND BUTTERFILES PINK,6,2011-01-11 11:54:00,4.25,16034.0,United Kingdom
558372,23252,VINTAGE RED ENAMEL TRIM JUG ,2,2011-06-28 15:47:00,3.75,16200.0,United Kingdom
548210,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2011-03-29 17:23:00,2.1,14606.0,United Kingdom
547986,21937,STRAWBERRY   PICNIC BAG,5,2011-03-29 08:46:00,2.95,18177.0,United Kingdom
581098,21286,RETROSPOT CANDLE  LARGE,12,2011-12-07 11:42:00,0.59,14911.0,EIRE
555930,21937,STRAWBERRY   PICNIC BAG,5,2011-06-08 08:26:00,2.95,14745.0,United Kingdom
580162,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,2011-12-02 10:52:00,0.55,12856.0,United Kingdom
551698,85144,JARDIN ETCHED GLASS CHEESE DISH,65,2011-05-03 13:52:00,1.95,13694.0,United Kingdom
544668,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-02-22 15:14:00,9.95,16573.0,United Kingdom
563364,47567B,TEA TIME KITCHEN APRON,3,2011-08-16 08:39:00,5.95,14466.0,United Kingdom
552277,21900,"KEY FOB , SHED",1,2011-05-08 12:34:00,0.65,13642.0,United Kingdom
551247,22659,LUNCH BOX I LOVE LONDON,12,2011-04-27 11:56:00,1.95,15640.0,United Kingdom
544110,82567,"AIRLINE LOUNGE,METAL SIGN",2,2011-02-16 11:03:00,2.1,15059.0,United Kingdom
550615,46000S,POLYESTER FILLER PAD 40x40cm,10,2011-04-19 12:41:00,1.45,16730.0,United Kingdom
554115,71053,WHITE METAL LANTERN,16,2011-05-22 15:03:00,3.75,15938.0,United Kingdom
567164,84876B,GREEN HEART COMPACT MIRROR,2,2011-09-18 11:51:00,1.25,14487.0,United Kingdom
545062,35004B,SET OF 3 BLACK FLYING DUCKS,1,2011-02-27 14:07:00,5.45,12748.0,United Kingdom
567171,23201,JUMBO BAG ALPHABET,100,2011-09-18 12:42:00,1.79,17677.0,United Kingdom
556121,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,2011-06-09 10:09:00,4.15,15855.0,United Kingdom
544569,22821,GIFT BAG PSYCHEDELIC APPLES,12,2011-02-21 12:58:00,0.65,16980.0,United Kingdom
544778,48185,DOORMAT FAIRY CAKE,2,2011-02-23 12:03:00,7.95,14978.0,United Kingdom
544037,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-02-15 11:31:00,2.55,14961.0,United Kingdom
542692,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-01-31 12:35:00,3.75,14467.0,United Kingdom
542100,46000U,POLYESTER FILLER PAD 30CMx30CM,3,2011-01-25 13:15:00,1.25,15339.0,United Kingdom
543196,16237,SLEEPING CAT ERASERS,30,2011-02-04 12:29:00,0.21,13309.0,United Kingdom
572309,23090,VINTAGE GLASS T-LIGHT HOLDER,2,2011-10-23 15:29:00,0.83,14432.0,United Kingdom
C537251,22536,MAGIC DRAWING SLATE PURDEY,-11,2010-12-06 10:45:00,0.42,,United Kingdom
C548460,48185,DOORMAT FAIRY CAKE,-2,2011-03-31 11:58:00,7.95,16801.0,United Kingdom
547940,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-03-28 14:43:00,0.55,16814.0,United Kingdom
545188,22899,CHILDREN'S APRON DOLLY GIRL ,1,2011-02-28 15:19:00,2.1,14056.0,United Kingdom
581237,84991,60 TEATIME FAIRY CAKE CASES,1,2011-12-08 10:40:00,0.55,15443.0,United Kingdom
580663,23320,GIANT 50'S CHRISTMAS CRACKER,10,2011-12-05 14:01:00,1.25,15621.0,United Kingdom
563749,84997D,CHILDRENS CUTLERY POLKADOT PINK,12,2011-08-19 10:10:00,4.15,12360.0,Austria
538198,20755,BLUE PAISLEY POCKET BOOK,3,2010-12-10 11:01:00,0.85,17827.0,United Kingdom
556809,22970,LONDON BUS COFFEE MUG,6,2011-06-14 16:48:00,2.55,17179.0,United Kingdom
556041,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-06-08 12:44:00,4.95,17954.0,United Kingdom
556576,21774,DECORATIVE CATS BATHROOM BOTTLE,1,2011-06-13 13:55:00,1.25,14606.0,United Kingdom
541417,22763,KEY CABINET MA CAMPAGNE,1,2011-01-17 16:23:00,9.95,16033.0,United Kingdom
541657,22960,JAM MAKING SET WITH JARS,6,2011-01-20 12:11:00,4.25,16321.0,Australia
554654,22979,PANTRY WASHING UP BRUSH,12,2011-05-25 13:34:00,1.45,12815.0,Poland
540458,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-01-07 12:28:00,9.95,12501.0,Germany
555517,20750,RED RETROSPOT MINI CASES,2,2011-06-05 10:54:00,7.95,13131.0,United Kingdom
536408,22914,BLUE COAT RACK PARIS FASHION,3,2010-12-01 11:41:00,4.95,14307.0,United Kingdom
545066,85202,HANGING WOOD AND FELT HEART,1,2011-02-27 14:44:00,0.42,13610.0,United Kingdom
571475,22599,CHRISTMAS MUSICAL ZINC STAR,12,2011-10-17 14:42:00,0.29,15033.0,United Kingdom
548159,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2011-03-29 13:32:00,2.95,15906.0,United Kingdom
538512,22424,ENAMEL BREAD BIN CREAM,2,2010-12-12 14:03:00,12.75,16665.0,United Kingdom
555736,22077,6 RIBBONS RUSTIC CHARM,24,2011-06-07 09:13:00,1.65,17730.0,United Kingdom
537484,22854,CREAM SWEETHEART EGG HOLDER,4,2010-12-07 11:30:00,4.95,14733.0,United Kingdom
562712,23294,SET OF 6 SNACK LOAF BAKING CASES,12,2011-08-08 15:00:00,0.83,13016.0,United Kingdom
554987,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-05-29 12:48:00,7.95,14823.0,United Kingdom
550613,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-04-19 12:26:00,3.75,16180.0,United Kingdom
572227,23198,PANTRY MAGNETIC  SHOPPING LIST,1,2011-10-21 14:01:00,1.45,15051.0,United Kingdom
542107,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-01-25 13:38:00,9.95,16222.0,United Kingdom
555555,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-06-05 13:48:00,3.75,16963.0,United Kingdom
547515,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-03-23 14:02:00,3.75,13267.0,United Kingdom
540544,47599B,BLUE PARTY BAGS ,6,2011-01-09 15:32:00,2.1,18032.0,United Kingdom
562893,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-08-10 12:25:00,0.85,17442.0,United Kingdom
546100,22960,JAM MAKING SET WITH JARS,6,2011-03-09 12:04:00,4.25,16572.0,United Kingdom
561926,23169,CLASSIC GLASS COOKIE JAR,6,2011-08-01 12:48:00,4.15,12749.0,United Kingdom
564095,23015,CORDIAL JUG,2,2011-08-23 10:31:00,8.25,14930.0,Channel Islands
555114,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-05-31 14:55:00,1.45,13571.0,United Kingdom
568149,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2011-09-25 11:38:00,9.95,14285.0,United Kingdom
570410,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,2011-10-10 13:04:00,2.55,16776.0,United Kingdom
555260,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,4,2011-06-01 15:34:00,1.25,13263.0,United Kingdom
555393,22297,HEART IVORY TRELLIS SMALL,24,2011-06-02 17:00:00,1.25,14221.0,United Kingdom
